season,player_name,opponent,shots,sog,goals,assists,yc,rc,saves,minutes
2009,D_Quale,Little Chute - Marinette,0,0,0,0,0,0,0,0
2009,D_Quale,Regionals - Appleton North,0,0,0,0,0,0,0,0
2009,D_Herrmann,Fox Valley Lutheran,0,0,0,0,0,0,0,0
2009,D_Herrmann,Luxemburg-Casco,0,0,0,0,0,0,0,0
2009,D_Herrmann,Marinette,2,0,0,2,0,0,0,0
2009,D_Herrmann,New London,1,1,0,0,0,0,0,0
2009,D_Herrmann,Seymour,1,0,0,0,0,0,0,0
2009,D_Herrmann,Shawano,0,0,0,0,0,0,0,0
2009,D_Herrmann,West DePere,0,0,0,0,0,0,0,0
2009,D_Herrmann,SMC Invite - Milw. Ron Reagan,1,0,0,0,0,0,0,0
2009,D_Herrmann,SMC Invite - Oshkosh Lourdes,0,0,0,0,0,0,0,0
2009,D_Herrmann,SMC Invite - Little Chute,0,0,0,0,0,0,0,0
2009,D_Herrmann,Luxemburg-Casco,0,0,0,0,0,0,0,0
2009,D_Herrmann,Marinette,0,0,0,0,0,0,0,0
2009,D_Herrmann,Kimberly Invite - Kimberly,1,1,0,0,0,0,0,0
2009,D_Herrmann,Kimberly Invite - Pulaski,1,1,0,0,0,0,0,0
2009,D_Herrmann,New London,0,0,0,0,0,0,0,0
2009,D_Herrmann,Seymour,1,1,1,0,0,0,0,0
2009,D_Herrmann,West DePere,0,0,0,0,0,0,0,0
2009,D_Herrmann,Little Chute - Little Chute,0,0,0,0,0,0,0,0
2009,D_Herrmann,Little Chute - Kimberly,0,0,0,0,0,0,0,0
2009,D_Herrmann,Little Chute - Marinette,0,0,0,0,0,0,0,0
2009,D_Herrmann,Regionals - Appleton North,0,0,0,0,0,0,0,0
2009,A_Schomisch,Fox Valley Lutheran,1,0,0,0,0,0,3,19
2009,A_Schomisch,Luxemburg-Casco,4,1,0,0,0,0,0,0
2009,A_Schomisch,Marinette,4,2,2,0,0,0,0,0
2009,A_Schomisch,New London,7,1,1,0,0,0,0,0
2009,A_Schomisch,Seymour,2,1,1,0,0,0,0,0
2009,A_Schomisch,Shawano,5,2,1,0,0,0,0,0
2009,A_Schomisch,West DePere,3,2,0,0,0,0,0,3
2009,A_Schomisch,SMC Invite - Milw. Ron Reagan,5,4,2,1,0,0,0,0
2009,A_Schomisch,SMC Invite - Oshkosh Lourdes,10,4,1,0,0,0,0,0
2009,A_Schomisch,SMC Invite - Little Chute,1,1,0,0,0,0,0,8
2009,A_Schomisch,Luxemburg-Casco,1,0,0,0,0,0,0,0
2009,A_Schomisch,Marinette,6,2,2,0,0,0,0,0
2009,A_Schomisch,Kimberly Invite - Kimberly,0,0,0,0,0,0,0,0
2009,A_Schomisch,Kimberly Invite - Pulaski,1,1,0,0,0,0,0,0
2009,A_Schomisch,New London,3,3,1,0,0,0,0,1
2009,A_Schomisch,Seymour,5,1,0,0,0,0,0,0
2009,A_Schomisch,West DePere,2,1,1,0,0,0,0,0
2009,A_Schomisch,Little Chute - Little Chute,1,0,0,0,0,0,0,0
2009,A_Schomisch,Little Chute - Kimberly,2,1,0,0,0,0,0,0
2009,A_Schomisch,Little Chute - Marinette,4,4,1,1,0,0,0,0
2009,A_Schomisch,Regionals - Appleton North,1,0,0,0,0,0,0,0
2009,Neuman,Fox Valley Lutheran,1,0,0,0,0,0,0,0
2009,Neuman,Luxemburg-Casco,3,2,0,0,0,0,0,0
2009,Neuman,Marinette,3,1,1,0,0,0,0,0
2009,Neuman,New London,3,1,0,0,0,0,0,0
2009,Neuman,Seymour,2,2,0,0,0,0,0,0
2009,Neuman,Shawano,2,1,0,0,0,0,0,0
2009,Neuman,West DePere,0,0,0,0,0,0,0,0
2009,Neuman,SMC Invite - Milw. Ron Reagan,1,1,0,0,0,0,0,0
2009,Neuman,SMC Invite - Oshkosh Lourdes,3,2,0,0,0,0,0,0
2009,Neuman,SMC Invite - Little Chute,0,0,0,0,0,0,0,0
2009,Neuman,Luxemburg-Casco,0,0,0,0,0,0,0,0
2009,Neuman,Marinette,3,2,1,0,0,0,0,0
2009,Neuman,Kimberly Invite - Kimberly,0,0,0,0,0,0,0,0
2009,Neuman,Kimberly Invite - Pulaski,0,0,0,0,0,0,0,0
2009,Neuman,New London,1,0,0,0,0,0,0,0
2009,Neuman,Seymour,1,0,0,0,0,0,0,0
2009,Neuman,West DePere,1,1,0,1,0,0,0,0
2009,Neuman,Little Chute - Little Chute,1,0,0,0,0,0,0,0
2009,Neuman,Little Chute - Kimberly,1,1,0,0,0,0,0,0
2009,Neuman,Little Chute - Marinette,1,0,0,0,0,0,0,0
2009,Neuman,Regionals - Appleton North,1,1,1,0,0,0,0,0
2009,Kerscher,Fox Valley Lutheran,1,0,0,0,0,0,0,0
2009,Kerscher,Luxemburg-Casco,0,0,0,0,0,0,0,0
2009,Kerscher,Marinette,0,0,0,0,0,0,0,0
2009,Kerscher,New London,0,0,0,0,0,0,0,0
2009,Kerscher,Seymour,0,0,0,0,0,0,0,0
2009,Kerscher,Shawano,0,0,0,0,0,0,0,0
2009,Kerscher,West DePere,0,0,0,0,0,0,0,0
2009,Kerscher,SMC Invite - Milw. Ron Reagan,0,0,0,0,0,0,0,0
2009,Kerscher,SMC Invite - Oshkosh Lourdes,0,0,0,0,0,0,0,0
2009,Kerscher,SMC Invite - Little Chute,0,0,0,0,0,0,0,0
2009,Kerscher,Luxemburg-Casco,0,0,0,0,0,0,0,0
2009,Kerscher,Marinette,0,0,0,0,0,0,0,0
2009,Kerscher,Kimberly Invite - Kimberly,0,0,0,0,0,0,0,0
2009,Kerscher,Kimberly Invite - Pulaski,1,0,0,0,0,0,0,0
2009,Kerscher,New London,0,0,0,0,0,0,0,0
2009,Kerscher,Seymour,0,0,0,0,0,0,0,0
2009,Kerscher,West DePere,0,0,0,0,0,0,0,0
2009,Kerscher,Little Chute - Little Chute,0,0,0,0,0,0,0,0
2009,Kerscher,Little Chute - Kimberly,0,0,0,0,0,0,0,0
2009,Kerscher,Little Chute - Marinette,0,0,0,0,0,0,0,0
2009,Kerscher,Regionals - Appleton North,0,0,0,0,0,0,0,0
2009,A_Eggen,Fox Valley Lutheran,0,0,0,0,0,0,0,0
2009,A_Eggen,Luxemburg-Casco,0,0,0,0,0,0,0,0
2009,A_Eggen,Marinette,0,0,0,0,0,0,0,0
2009,A_Eggen,New London,2,1,0,0,0,0,0,0
2009,A_Eggen,Seymour,0,0,0,0,0,0,0,0
2009,A_Eggen,Shawano,0,0,0,0,0,0,0,0
2009,A_Eggen,West DePere,0,0,0,0,0,0,0,0
2009,A_Eggen,SMC Invite - Milw. Ron Reagan,0,0,0,0,0,0,0,0
2009,A_Eggen,SMC Invite - Oshkosh Lourdes,0,0,0,0,0,0,0,0
2009,A_Eggen,SMC Invite - Little Chute,0,0,0,0,0,0,0,0
2009,A_Eggen,Luxemburg-Casco,0,0,0,0,0,0,0,0
2009,A_Eggen,Marinette,0,0,0,0,0,0,0,0
2009,A_Eggen,Kimberly Invite - Kimberly,0,0,0,0,0,0,0,0
2009,A_Eggen,Kimberly Invite - Pulaski,0,0,0,0,0,0,0,0
2009,A_Eggen,New London,1,1,0,0,0,0,0,0
2009,A_Eggen,Seymour,0,0,0,0,0,0,0,0
2009,A_Eggen,West DePere,1,0,0,0,0,0,0,0
2009,A_Eggen,Little Chute - Little Chute,1,1,0,0,0,0,0,0
2009,A_Eggen,Little Chute - Kimberly,0,0,0,0,0,0,0,0
2009,A_Eggen,Little Chute - Marinette,0,0,0,0,0,0,0,0
2009,A_Eggen,Regionals - Appleton North,0,0,0,0,0,0,0,0
2009,Baker,Fox Valley Lutheran,0,0,0,0,0,0,0,0
2009,Baker,Luxemburg-Casco,0,0,0,0,0,0,0,0
2009,Baker,Marinette,0,0,0,0,0,0,0,0
2009,Baker,New London,1,0,0,1,0,0,0,0
2009,Baker,Seymour,1,0,0,1,0,0,0,0
2009,Baker,Shawano,0,0,0,0,0,0,0,0
2009,Baker,West DePere,1,1,1,0,0,0,0,0
2009,Baker,SMC Invite - Milw. Ron Reagan,1,1,0,0,0,0,0,0
2009,Baker,SMC Invite - Oshkosh Lourdes,1,1,0,0,0,0,0,0
2009,Baker,SMC Invite - Little Chute,0,0,0,1,0,0,0,0
2009,Baker,Luxemburg-Casco,0,0,0,0,0,0,0,0
2009,Baker,Marinette,1,1,0,0,0,0,0,0
2009,Baker,Kimberly Invite - Kimberly,0,0,0,0,0,0,0,0
2009,Baker,Kimberly Invite - Pulaski,0,0,0,0,0,0,0,0
2009,Baker,New London,1,0,0,1,0,0,0,0
2009,Baker,Seymour,0,0,0,0,0,0,0,0
2009,Baker,West DePere,1,0,0,0,0,0,0,0
2009,Baker,Little Chute - Little Chute,1,0,0,0,0,0,0,0
2009,Baker,Little Chute - Kimberly,0,0,0,0,0,0,0,0
2009,Baker,Little Chute - Marinette,1,0,0,0,0,0,0,0
2009,Baker,Regionals - Appleton North,0,0,0,0,1,0,0,0
2009,Hellenbrand,Fox Valley Lutheran,1,0,0,0,0,0,0,0
2009,Hellenbrand,Luxemburg-Casco,0,0,0,0,0,0,0,0
2009,Hellenbrand,Marinette,4,3,1,0,0,0,0,0
2009,Hellenbrand,New London,1,1,0,0,0,0,0,0
2009,Hellenbrand,Seymour,1,0,0,0,0,0,0,0
2009,Hellenbrand,Shawano,2,1,0,0,0,0,0,0
2009,Hellenbrand,West DePere,2,0,0,0,0,0,0,0
2009,Hellenbrand,SMC Invite - Milw. Ron Reagan,1,1,0,0,0,0,0,0
2009,Hellenbrand,SMC Invite - Oshkosh Lourdes,0,0,0,0,0,0,0,0
2009,Hellenbrand,SMC Invite - Little Chute,2,1,1,0,0,0,0,0
2009,Hellenbrand,Luxemburg-Casco,1,0,0,0,0,0,0,0
2009,Hellenbrand,Marinette,5,2,0,2,0,0,0,0
2009,Hellenbrand,Kimberly Invite - Kimberly,0,0,0,0,0,0,0,0
2009,Hellenbrand,Kimberly Invite - Pulaski,0,0,0,0,0,0,0,0
2009,Hellenbrand,New London,2,0,0,0,0,0,0,0
2009,Hellenbrand,Seymour,1,0,0,0,0,0,0,0
2009,Hellenbrand,West DePere,2,1,0,0,0,0,0,0
2009,Hellenbrand,Little Chute - Little Chute,1,0,0,0,0,0,0,0
2009,Hellenbrand,Little Chute - Kimberly,0,0,0,0,0,0,0,0
2009,Hellenbrand,Little Chute - Marinette,3,1,1,1,0,0,0,0
2009,Hellenbrand,Regionals - Appleton North,0,0,0,0,0,0,0,0
2009,Morth,Fox Valley Lutheran,0,0,0,0,0,0,0,0
2009,Morth,Luxemburg-Casco,0,0,0,0,1,0,0,0
2009,Morth,Marinette,0,0,0,1,0,0,0,0
2009,Morth,New London,0,0,0,0,0,0,0,0
2009,Morth,Seymour,0,0,0,0,1,0,0,0
2009,Morth,Shawano,0,0,0,0,0,0,0,0
2009,Morth,West DePere,0,0,0,0,0,0,0,0
2009,Morth,SMC Invite - Milw. Ron Reagan,0,0,0,0,0,0,0,0
2009,Morth,SMC Invite - Oshkosh Lourdes,0,0,0,0,0,0,0,0
2009,Morth,SMC Invite - Little Chute,0,0,0,1,0,0,0,0
2009,Morth,Luxemburg-Casco,0,0,0,0,0,0,0,0
2009,Morth,Marinette,0,0,0,0,0,0,0,0
2009,Morth,Kimberly Invite - Kimberly,0,0,0,0,0,0,0,0
2009,Morth,Kimberly Invite - Pulaski,0,0,0,0,0,0,0,0
2009,Morth,New London,0,0,0,0,0,0,0,0
2009,Morth,Seymour,0,0,0,0,0,0,0,0
2009,Morth,West DePere,0,0,0,0,0,0,0,0
2009,Morth,Little Chute - Little Chute,0,0,0,0,0,0,0,0
2009,Morth,Little Chute - Kimberly,0,0,0,0,0,0,0,0
2009,Morth,Little Chute - Marinette,0,0,0,0,0,0,0,0
2009,Morth,Regionals - Appleton North,0,0,0,0,0,0,0,0
2009,Reed,Fox Valley Lutheran,0,0,0,0,0,0,0,0
2009,Reed,Luxemburg-Casco,0,0,0,0,0,0,0,0
2009,Reed,Marinette,0,0,0,0,0,0,0,0
2009,Reed,New London,2,1,2,0,0,0,0,0
2009,Reed,Seymour,1,0,0,0,0,0,0,0
2009,Reed,Shawano,1,1,0,0,0,0,0,0
2009,Reed,West DePere,0,0,0,0,0,0,0,0
2009,Reed,SMC Invite - Milw. Ron Reagan,1,1,0,1,0,0,0,0
2009,Reed,SMC Invite - Oshkosh Lourdes,3,3,0,0,0,0,0,0
2009,Reed,SMC Invite - Little Chute,1,1,0,0,0,0,0,0
2009,Reed,Luxemburg-Casco,3,1,0,0,0,0,0,0
2009,Reed,Marinette,0,0,0,0,0,0,0,0
2009,Reed,Kimberly Invite - Kimberly,1,1,0,0,0,0,0,0
2009,Reed,Kimberly Invite - Pulaski,0,0,0,0,0,0,0,0
2009,Reed,New London,0,0,0,0,0,0,0,0
2009,Reed,Seymour,0,0,0,1,0,0,0,0
2009,Reed,West DePere,0,0,0,0,0,0,0,0
2009,Reed,Little Chute - Little Chute,2,2,1,0,0,0,0,0
2009,Reed,Little Chute - Kimberly,0,0,0,0,0,0,0,0
2009,Reed,Little Chute - Marinette,1,1,0,0,0,0,0,0
2009,Reed,Regionals - Appleton North,0,0,0,0,0,0,0,0
2009,Watson,Fox Valley Lutheran,0,0,0,0,0,0,0,0
2009,Watson,Luxemburg-Casco,0,0,0,0,0,0,0,0
2009,Watson,Marinette,0,0,0,0,0,0,0,0
2009,Watson,New London,0,0,0,0,0,0,0,0
2009,Watson,Seymour,0,0,0,0,0,0,0,0
2009,Watson,Shawano,0,0,0,0,0,0,0,0
2009,Watson,West DePere,0,0,0,0,0,0,0,0
2009,Watson,SMC Invite - Milw. Ron Reagan,0,0,0,0,0,0,0,0
2009,Watson,SMC Invite - Oshkosh Lourdes,0,0,0,0,0,0,0,0
2009,Watson,SMC Invite - Little Chute,0,0,0,0,0,0,0,0
2009,Watson,Luxemburg-Casco,0,0,0,0,0,0,0,0
2009,Watson,Marinette,0,0,0,0,0,0,0,0
2009,Watson,Kimberly Invite - Kimberly,0,0,0,0,0,0,0,0
2009,Watson,Kimberly Invite - Pulaski,0,0,0,0,0,0,0,0
2009,Watson,New London,0,0,0,0,0,0,0,0
2009,Watson,Seymour,0,0,0,0,0,0,0,0
2009,Watson,West DePere,0,0,0,0,0,0,0,0
2009,Watson,Little Chute - Little Chute,0,0,0,0,0,0,0,0
2009,Watson,Little Chute - Kimberly,0,0,0,0,0,0,0,0
2009,Watson,Little Chute - Marinette,0,0,0,0,0,0,0,0
2009,Watson,Regionals - Appleton North,0,0,0,0,0,0,0,0
2009,D_Storch,Fox Valley Lutheran,2,0,0,0,1,0,0,0
2009,D_Storch,Luxemburg-Casco,5,3,0,0,0,0,0,0
2009,D_Storch,Marinette,6,1,2,1,0,0,0,0
2009,D_Storch,New London,4,3,1,0,0,0,0,0
2009,D_Storch,Seymour,1,1,1,1,0,0,0,0
2009,D_Storch,Shawano,3,2,1,2,0,0,0,0
2009,D_Storch,West DePere,1,1,0,0,1,0,0,0
2009,D_Storch,SMC Invite - Milw. Ron Reagan,4,1,0,0,0,0,0,0
2009,D_Storch,SMC Invite - Oshkosh Lourdes,3,1,0,0,0,0,0,0
2009,D_Storch,SMC Invite - Little Chute,3,2,3,0,0,0,0,0
2009,D_Storch,Luxemburg-Casco,4,3,1,0,0,0,0,0
2009,D_Storch,Marinette,5,3,1,0,1,0,0,0
2009,D_Storch,Kimberly Invite - Kimberly,4,2,0,1,0,0,0,0
2009,D_Storch,Kimberly Invite - Pulaski,3,1,1,0,0,0,0,0
2009,D_Storch,New London,7,3,1,0,0,0,0,0
2009,D_Storch,Seymour,4,3,1,0,1,0,0,0
2009,D_Storch,West DePere,4,2,1,0,1,0,0,0
2009,D_Storch,Little Chute - Little Chute,2,2,0,0,0,0,0,0
2009,D_Storch,Little Chute - Kimberly,1,0,0,0,0,0,0,0
2009,D_Storch,Little Chute - Marinette,0,0,0,0,0,0,0,0
2009,D_Storch,Regionals - Appleton North,2,1,1,0,0,0,0,0
2009,Huss,Fox Valley Lutheran,0,0,0,0,0,0,12,61
2009,Huss,Luxemburg-Casco,0,0,0,0,0,0,12,80
2009,Huss,Marinette,0,0,0,0,0,0,2,80
2009,Huss,New London,0,0,0,0,0,0,6,80
2009,Huss,Seymour,0,0,0,0,0,0,5,80
2009,Huss,Shawano,0,0,0,0,0,0,3,80
2009,Huss,West DePere,0,0,0,0,0,0,4,77
2009,Huss,SMC Invite - Milw. Ron Reagan,0,0,0,0,0,0,1,70
2009,Huss,SMC Invite - Oshkosh Lourdes,0,0,0,0,0,0,5,70
2009,Huss,SMC Invite - Little Chute,0,0,0,0,1,0,5,62
2009,Huss,Luxemburg-Casco,0,0,0,0,0,0,11,80
2009,Huss,Marinette,0,0,0,0,0,0,2,80
2009,Huss,Kimberly Invite - Kimberly,0,0,0,0,0,0,10,80
2009,Huss,Kimberly Invite - Pulaski,0,0,0,0,0,0,7,80
2009,Huss,New London,0,0,0,0,0,0,5,79
2009,Huss,Seymour,0,0,0,0,0,0,2,80
2009,Huss,West DePere,0,0,0,0,0,0,6,96
2009,Huss,Little Chute - Little Chute,0,0,0,0,0,0,1,50
2009,Huss,Little Chute - Kimberly,0,0,0,0,0,0,4,50
2009,Huss,Little Chute - Marinette,0,0,0,0,0,0,0,0
2009,Huss,Regionals - Appleton North,0,0,0,0,0,0,6,67
2009,Searl,Fox Valley Lutheran,0,0,0,0,0,0,0,0
2009,Searl,Luxemburg-Casco,0,0,0,0,0,0,0,0
2009,Searl,Marinette,1,0,0,0,0,0,0,0
2009,Searl,New London,1,0,0,0,0,0,0,0
2009,Searl,Seymour,0,0,0,0,0,0,0,0
2009,Searl,Shawano,0,0,0,0,0,0,0,0
2009,Searl,West DePere,0,0,0,0,0,0,0,0
2009,Searl,SMC Invite - Milw. Ron Reagan,0,0,0,0,0,0,0,0
2009,Searl,SMC Invite - Oshkosh Lourdes,0,0,0,0,0,0,0,0
2009,Searl,SMC Invite - Little Chute,0,0,0,0,0,0,0,0
2009,Searl,Luxemburg-Casco,0,0,0,0,0,0,0,0
2009,Searl,Marinette,0,0,0,0,0,0,0,0
2009,Searl,Kimberly Invite - Kimberly,0,0,0,0,0,0,0,0
2009,Searl,Kimberly Invite - Pulaski,0,0,0,0,0,0,0,0
2009,Searl,New London,0,0,0,0,0,0,0,0
2009,Searl,Seymour,0,0,0,0,0,0,0,0
2009,Searl,West DePere,0,0,0,0,0,0,0,0
2009,Searl,Little Chute - Little Chute,0,0,0,0,0,0,0,0
2009,Searl,Little Chute - Kimberly,0,0,0,0,0,0,0,0
2009,Searl,Little Chute - Marinette,0,0,0,0,0,0,0,0
2009,Searl,Regionals - Appleton North,0,0,0,0,0,0,0,0
2009,B_Schomisch,Fox Valley Lutheran,0,0,0,0,0,0,0,0
2009,B_Schomisch,Luxemburg-Casco,0,0,0,0,0,0,0,0
2009,B_Schomisch,Marinette,0,0,0,0,0,0,0,0
2009,B_Schomisch,New London,0,0,0,0,0,0,0,0
2009,B_Schomisch,Seymour,0,0,0,0,0,0,0,0
2009,B_Schomisch,Shawano,0,0,0,0,0,0,0,0
2009,B_Schomisch,West DePere,0,0,0,0,0,0,0,0
2009,B_Schomisch,SMC Invite - Milw. Ron Reagan,0,0,0,0,0,0,0,0
2009,B_Schomisch,SMC Invite - Oshkosh Lourdes,0,0,0,0,0,0,0,0
2009,B_Schomisch,SMC Invite - Little Chute,0,0,0,0,0,0,0,0
2009,B_Schomisch,Luxemburg-Casco,0,0,0,0,0,0,0,0
2009,B_Schomisch,Marinette,0,0,0,0,0,0,0,0
2009,B_Schomisch,Kimberly Invite - Kimberly,0,0,0,0,0,0,0,0
2009,B_Schomisch,Kimberly Invite - Pulaski,0,0,0,0,0,0,0,0
2009,B_Schomisch,New London,0,0,0,0,0,0,0,0
2009,B_Schomisch,Seymour,0,0,0,0,1,0,0,0
2009,B_Schomisch,West DePere,0,0,0,0,0,0,0,0
2009,B_Schomisch,Little Chute - Little Chute,0,0,0,0,0,0,0,0
2009,B_Schomisch,Little Chute - Kimberly,0,0,0,0,0,0,0,0
2009,B_Schomisch,Little Chute - Marinette,0,0,0,0,0,0,2,50
2009,B_Schomisch,Regionals - Appleton North,0,0,0,0,0,0,2,13
2009,Coach,Fox Valley Lutheran,0,0,0,0,0,0,0,0
2009,Coach,Luxemburg-Casco,0,0,0,0,0,0,0,0
2009,Coach,Marinette,0,0,0,0,0,0,0,0
2009,Coach,New London,0,0,0,0,0,0,0,0
2009,Coach,Seymour,0,0,0,0,0,0,0,0
2009,Coach,Shawano,0,0,0,0,0,0,0,0
2009,Coach,West DePere,0,0,0,0,0,0,0,0
2009,Coach,SMC Invite - Milw. Ron Reagan,0,0,0,0,0,0,0,0
2009,Coach,SMC Invite - Oshkosh Lourdes,0,0,0,0,0,0,0,0
2009,Coach,SMC Invite - Little Chute,0,0,0,0,0,0,0,0
2009,Coach,Luxemburg-Casco,0,0,0,0,0,0,0,0
2009,Coach,Marinette,0,0,0,0,0,0,0,0
2009,Coach,Kimberly Invite - Kimberly,0,0,0,0,0,0,0,0
2009,Coach,Kimberly Invite - Pulaski,0,0,0,0,0,0,0,0
2009,Coach,New London,0,0,0,0,0,0,0,0
2009,Coach,Seymour,0,0,0,0,1,0,0,0
2009,Coach,West DePere,0,0,0,0,0,0,0,0
2009,Coach,Little Chute - Little Chute,0,0,0,0,0,0,0,0
2009,Coach,Little Chute - Kimberly,0,0,0,0,0,0,0,0
2009,Coach,Little Chute - Marinette,0,0,0,0,0,0,0,0
2009,Coach,Regionals - Appleton North,0,0,0,0,0,0,0,0
2010,Delbecchi,Appleton East,0,0,0,0,0,0,0,0
2010,Delbecchi,Oshkosh West,1,1,0,0,0,0,0,0
2010,Delbecchi,Fox Valley Lutheran,0,0,0,0,0,0,0,0
2010,Delbecchi,Marinette,2,1,0,0,0,0,0,0
2010,Delbecchi,Fond du Lac,2,1,0,0,0,0,0,0
2010,Delbecchi,Luxemburg-Casco,1,0,0,0,0,0,0,0
2010,Delbecchi,New London,1,0,0,0,0,0,0,0
2010,Delbecchi,Seymour,0,0,0,0,0,0,0,0
2010,Delbecchi,Shawano,0,0,0,0,0,0,0,0
2010,Delbecchi,PB Quad - Green Bay West,0,0,0,0,0,0,0,0
2010,Delbecchi,PB Quad - WLA,0,0,0,0,0,0,0,0
2010,Delbecchi,PB Quad - Menasha,1,1,1,0,0,0,0,0
2010,Delbecchi,West DePere,1,1,0,0,0,0,0,0
2010,Delbecchi,Kaukauna,2,2,0,0,0,0,0,0
2010,Delbecchi,Oshkosh North,0,0,0,0,0,0,0,0
2010,Delbecchi,Luxemburg-Casco,0,0,0,0,0,0,0,0
2010,Delbecchi,New London,1,1,1,0,0,0,0,0
2010,Delbecchi,Seymour,1,0,0,0,0,0,0,0
2010,Delbecchi,Marinette,4,3,0,0,0,0,0,0
2010,Delbecchi,Shawano,1,0,0,0,0,0,0,0
2010,Delbecchi,West DePere,1,0,0,0,0,0,0,0
2010,Delbecchi,Appleton North,0,0,0,0,0,0,0,0
2010,A_Kaminski,Appleton East,0,0,0,0,0,0,0,0
2010,A_Kaminski,Oshkosh West,0,0,0,0,0,0,0,0
2010,A_Kaminski,Fox Valley Lutheran,0,0,0,0,0,0,0,0
2010,A_Kaminski,Marinette,0,0,0,0,0,0,0,0
2010,A_Kaminski,Fond du Lac,0,0,0,0,0,0,0,0
2010,A_Kaminski,Luxemburg-Casco,0,0,0,0,0,0,0,0
2010,A_Kaminski,New London,0,0,0,0,0,0,0,0
2010,A_Kaminski,Seymour,0,0,0,0,0,0,0,0
2010,A_Kaminski,Shawano,0,0,0,0,0,0,0,0
2010,A_Kaminski,PB Quad - Green Bay West,0,0,0,0,0,0,0,0
2010,A_Kaminski,PB Quad - WLA,0,0,0,0,1,0,0,0
2010,A_Kaminski,PB Quad - Menasha,0,0,0,0,0,0,0,0
2010,A_Kaminski,West DePere,0,0,0,1,0,0,0,0
2010,A_Kaminski,Kaukauna,0,0,0,0,0,0,0,0
2010,A_Kaminski,Oshkosh North,0,0,0,0,0,0,0,0
2010,A_Kaminski,Luxemburg-Casco,0,0,0,0,0,0,0,0
2010,A_Kaminski,New London,0,0,0,0,0,0,0,0
2010,A_Kaminski,Seymour,0,0,0,0,0,0,0,0
2010,A_Kaminski,Marinette,0,0,0,0,0,0,0,0
2010,A_Kaminski,Shawano,0,0,0,0,0,0,0,0
2010,A_Kaminski,West DePere,0,0,0,0,0,0,0,0
2010,A_Kaminski,Appleton North,0,0,0,0,0,0,0,0
2010,B_LaCoursiere,Appleton East,0,0,0,0,0,0,0,0
2010,B_LaCoursiere,Oshkosh West,1,1,0,0,0,0,0,0
2010,B_LaCoursiere,Fox Valley Lutheran,0,0,0,0,0,0,0,0
2010,B_LaCoursiere,Marinette,1,0,0,0,0,0,0,0
2010,B_LaCoursiere,Fond du Lac,0,0,0,0,0,0,0,0
2010,B_LaCoursiere,Luxemburg-Casco,1,1,0,0,0,0,0,0
2010,B_LaCoursiere,New London,0,0,0,0,1,0,0,0
2010,B_LaCoursiere,Seymour,1,0,0,0,0,0,0,0
2010,B_LaCoursiere,Shawano,0,0,0,0,0,0,0,0
2010,B_LaCoursiere,PB Quad - Green Bay West,0,0,0,0,0,0,0,0
2010,B_LaCoursiere,PB Quad - WLA,0,0,0,0,0,0,0,0
2010,B_LaCoursiere,PB Quad - Menasha,1,0,0,0,0,0,0,0
2010,B_LaCoursiere,West DePere,0,0,0,0,0,0,0,0
2010,B_LaCoursiere,Kaukauna,0,0,0,0,0,0,0,0
2010,B_LaCoursiere,Oshkosh North,1,1,0,0,0,0,0,0
2010,B_LaCoursiere,Luxemburg-Casco,0,0,0,0,0,0,0,0
2010,B_LaCoursiere,New London,0,0,0,0,0,0,0,0
2010,B_LaCoursiere,Seymour,1,1,1,0,0,0,0,0
2010,B_LaCoursiere,Marinette,1,1,0,0,0,0,0,0
2010,B_LaCoursiere,Shawano,0,0,0,0,0,0,0,0
2010,B_LaCoursiere,West DePere,1,1,0,0,0,0,0,0
2010,B_LaCoursiere,Appleton North,0,0,0,0,0,0,0,0
2010,M_Ziehr,Appleton East,1,0,0,0,0,0,0,0
2010,M_Ziehr,Oshkosh West,0,0,0,0,0,0,0,0
2010,M_Ziehr,Fox Valley Lutheran,0,0,0,0,0,0,0,0
2010,M_Ziehr,Marinette,5,2,0,0,0,0,0,0
2010,M_Ziehr,Fond du Lac,0,0,0,0,0,0,0,0
2010,M_Ziehr,Luxemburg-Casco,0,0,0,0,0,0,0,0
2010,M_Ziehr,New London,1,1,0,0,0,0,0,0
2010,M_Ziehr,Seymour,1,0,0,0,0,0,0,0
2010,M_Ziehr,Shawano,0,0,0,0,0,0,0,0
2010,M_Ziehr,PB Quad - Green Bay West,1,1,0,0,0,0,0,0
2010,M_Ziehr,PB Quad - WLA,1,0,0,0,0,0,0,0
2010,M_Ziehr,PB Quad - Menasha,1,0,0,0,0,0,0,0
2010,M_Ziehr,West DePere,3,2,1,0,0,0,0,0
2010,M_Ziehr,Kaukauna,0,0,0,0,0,0,0,0
2010,M_Ziehr,Oshkosh North,0,0,0,0,0,0,0,0
2010,M_Ziehr,Luxemburg-Casco,4,1,0,0,0,0,0,0
2010,M_Ziehr,New London,1,0,0,0,0,0,0,0
2010,M_Ziehr,Seymour,0,0,0,0,0,0,0,0
2010,M_Ziehr,Marinette,0,0,0,0,0,0,0,0
2010,M_Ziehr,Shawano,0,0,0,0,0,0,0,0
2010,M_Ziehr,West DePere,0,0,0,0,0,0,0,0
2010,M_Ziehr,Appleton North,1,0,0,0,0,0,0,0
2010,A_Belmar,Appleton East,0,0,0,0,0,0,0,0
2010,A_Belmar,Oshkosh West,0,0,0,0,0,0,0,0
